Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0287---TSP200X.BS_404_R2	NS.2150.TSP0287---TSP200X.BS_404_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1124279.0	0.0	20-251	48.0	5.665319729355436	234.0013386356945	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0288---TSP200X.BS_405_R1	NS.2150.TSP0288---TSP200X.BS_405_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1574136.0	0.0	20-251	48.0	6.356456583819758	232.47378117265598	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0288---TSP200X.BS_405_R2	NS.2150.TSP0288---TSP200X.BS_405_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1562505.0	0.0	20-251	48.0	6.376299595841293	234.05729709664928	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0289---TSP200X.BS_406_R1	NS.2150.TSP0289---TSP200X.BS_406_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2212845.0	0.0	20-251	48.0	4.794481437619065	235.40018573375	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0289---TSP200X.BS_406_R2	NS.2150.TSP0289---TSP200X.BS_406_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2190584.0	0.0	20-251	48.0	5.864731525709723	235.8535066448034	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0290---TSP200X.BS_407_R1	NS.2150.TSP0290---TSP200X.BS_407_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	884733.0	0.0	20-251	48.0	7.086544754180074	234.240357260326	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0290---TSP200X.BS_407_R2	NS.2150.TSP0290---TSP200X.BS_407_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	878437.0	0.0	20-251	48.0	7.169779961454265	235.45188101138726	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0291---TSP200X.BS_408_R1	NS.2150.TSP0291---TSP200X.BS_408_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1462430.0	0.0	20-251	47.0	5.2598756863576375	234.1705729505002	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0291---TSP200X.BS_408_R2	NS.2150.TSP0291---TSP200X.BS_408_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1449814.0	0.0	20-251	47.0	5.948625133982704	234.79388597433876	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0292---TSP200X.BS_409_R1	NS.2150.TSP0292---TSP200X.BS_409_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1308603.0	0.0	20-251	47.0	5.324685943712494	233.4897375292583	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0292---TSP200X.BS_409_R2	NS.2150.TSP0292---TSP200X.BS_409_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1297382.0	0.0	20-251	47.0	6.0770844670266735	234.25124057525076	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0293---TSP200X.BS_410_R1	NS.2150.TSP0293---TSP200X.BS_410_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1485591.0	0.0	20-251	47.0	5.979438486097452	232.88804320973944	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0293---TSP200X.BS_410_R2	NS.2150.TSP0293---TSP200X.BS_410_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1477790.0	0.0	20-251	47.0	5.561547987197098	234.48182894727938	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0296---TSP200X.BS_413_R1	NS.2150.TSP0296---TSP200X.BS_413_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	919810.0	0.0	20-251	47.0	6.799121557713006	233.5817277481219	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0296---TSP200X.BS_413_R2	NS.2150.TSP0296---TSP200X.BS_413_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	914455.0	0.0	20-251	47.0	6.6202273485299985	234.9760917705081	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0297---TSP200X.BS_414_R1	NS.2150.TSP0297---TSP200X.BS_414_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1085888.0	0.0	20-251	48.0	6.4307737077857015	234.1304489965816	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0297---TSP200X.BS_414_R2	NS.2150.TSP0297---TSP200X.BS_414_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1078819.0	0.0	20-251	48.0	6.3456427815972845	235.33475402268593	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0298---TSP200X.BS_415_R1	NS.2150.TSP0298---TSP200X.BS_415_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	92758.0	0.0	20-251	49.0	11.25509390025658	234.97165743116497	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0298---TSP200X.BS_415_R2	NS.2150.TSP0298---TSP200X.BS_415_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	92165.0	0.0	20-251	49.0	11.043237671567297	236.03955948570498	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0299---TSP200X.BS_416_R1	NS.2150.TSP0299---TSP200X.BS_416_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1264890.0	0.0	20-251	47.0	5.883199329585972	233.12363525682076	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0299---TSP200X.BS_416_R2	NS.2150.TSP0299---TSP200X.BS_416_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1256121.0	0.0	20-251	47.0	5.938918304844836	234.27539544359183	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0301---TSP200X.BS_418_R2	NS.2150.TSP0301---TSP200X.BS_418_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1966381.0	0.0	20-251	47.0	5.26601543058497	234.25406978606892	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0303---TSP200X.BS_420_R1	NS.2150.TSP0303---TSP200X.BS_420_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	709635.0	0.0	20-251	48.0	6.8669104539657715	233.9071424041937	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0303---TSP200X.BS_420_R2	NS.2150.TSP0303---TSP200X.BS_420_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	704497.0	0.0	20-251	48.0	7.191797835902778	235.0471598885446	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0304---TSP200X.BS_421_R1	NS.2150.TSP0304---TSP200X.BS_421_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1616988.0	0.0	20-251	49.0	6.004064346797874	234.17217134573664	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0304---TSP200X.BS_421_R2	NS.2150.TSP0304---TSP200X.BS_421_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1606954.0	0.0	20-251	49.0	5.818212593515434	235.693308582573	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0307---TSP200X.BS_424_R1	NS.2150.TSP0307---TSP200X.BS_424_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	877309.0	0.0	20-251	48.0	6.925610018818911	234.6092961544906	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0307---TSP200X.BS_424_R2	NS.2150.TSP0307---TSP200X.BS_424_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	870585.0	0.0	20-251	49.0	7.146229259635763	235.523186133462	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0311---TSP200X.BS_428_R1	NS.2150.TSP0311---TSP200X.BS_428_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	150672.0	0.0	20-251	48.0	10.324413295104598	234.3177697249655	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0311---TSP200X.BS_428_R2	NS.2150.TSP0311---TSP200X.BS_428_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	149735.0	0.0	20-251	49.0	10.062443650449126	235.81902026914216	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0315---TSP200X.BS_432_R1	NS.2150.TSP0315---TSP200X.BS_432_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41287.0	0.0	20-251	50.0	13.374669992975996	235.90270545207935	242	pass	pass	warn	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0315---TSP200X.BS_432_R2	NS.2150.TSP0315---TSP200X.BS_432_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41189.0	0.0	20-251	50.0	12.051761392604822	236.9858942921654	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0317---TSP200X.BS_434_R1	NS.2150.TSP0317---TSP200X.BS_434_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	414761.0	0.0	20-251	47.0	8.853291413609284	232.9703082015908	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0317---TSP200X.BS_434_R2	NS.2150.TSP0317---TSP200X.BS_434_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	413199.0	0.0	20-251	47.0	7.6200571637395065	234.7643169513963	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0318---TSP200X.BS_435_R1	NS.2150.TSP0318---TSP200X.BS_435_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	327762.0	0.0	20-251	45.0	8.820729675801344	231.7490801252128	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0318---TSP200X.BS_435_R2	NS.2150.TSP0318---TSP200X.BS_435_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	325908.0	0.0	20-251	45.0	8.431520551812168	232.99128588436	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0319---TSP200X.BS_436_R1	NS.2150.TSP0319---TSP200X.BS_436_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	583980.0	0.0	20-251	48.0	7.221651426418712	234.62551286002946	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0319---TSP200X.BS_436_R2	NS.2150.TSP0319---TSP200X.BS_436_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	580553.0	0.0	20-251	48.0	7.117179654570728	235.47202408737877	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0320---TSP200X.BS_437_R1	NS.2150.TSP0320---TSP200X.BS_437_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	582066.0	0.0	20-251	48.0	8.033109647359577	232.89228884696925	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0320---TSP200X.BS_437_R2	NS.2150.TSP0320---TSP200X.BS_437_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	579628.0	0.0	20-251	48.0	6.904255833051544	234.7219423492309	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0322---TSP200X.BS_439_R1	NS.2150.TSP0322---TSP200X.BS_439_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	105198.0	0.0	20-251	49.0	11.196030342782182	234.488241221316	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0322---TSP200X.BS_439_R2	NS.2150.TSP0322---TSP200X.BS_439_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	104645.0	0.0	20-251	49.0	10.625447943045534	235.77600458693678	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0325---TSP200X.BS_442_R1	NS.2150.TSP0325---TSP200X.BS_442_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	185068.0	0.0	20-251	48.0	9.82557762552143	235.48895541098406	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0325---TSP200X.BS_442_R2	NS.2150.TSP0325---TSP200X.BS_442_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	183725.0	0.0	20-251	48.0	9.572458837937134	236.1972295550415	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
