Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0234---TSP200X.BS_332_R1	NS.2150.TSP0234---TSP200X.BS_332_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	779148.0	0.0	20-251	48.0	7.295276378813781	235.06781253369064	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0234---TSP200X.BS_332_R2	NS.2150.TSP0234---TSP200X.BS_332_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	773133.0	0.0	20-251	48.0	7.584594112526564	236.05677289677197	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0235---TSP200X.BS_333_R1	NS.2150.TSP0235---TSP200X.BS_333_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1429385.0	0.0	20-251	47.0	5.920168464059718	235.55353316286374	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0235---TSP200X.BS_333_R2	NS.2150.TSP0235---TSP200X.BS_333_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1417205.0	0.0	20-251	47.0	6.3576546794571005	236.34607555011448	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0236---TSP200X.BS_334_R1	NS.2150.TSP0236---TSP200X.BS_334_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1942338.0	0.0	20-251	47.0	5.307069028804266	235.48153462476665	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0236---TSP200X.BS_334_R2	NS.2150.TSP0236---TSP200X.BS_334_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1927280.0	0.0	20-251	48.0	5.767743046849414	236.4551969615209	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0237---TSP200X.BS_335_R1	NS.2150.TSP0237---TSP200X.BS_335_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	299177.0	0.0	20-251	48.0	7.816108858635523	236.50937739197866	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0237---TSP200X.BS_335_R2	NS.2150.TSP0237---TSP200X.BS_335_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	296917.0	0.0	20-251	48.0	8.483852389725074	236.36958813405766	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0238---TSP200X.BS_336_R1	NS.2150.TSP0238---TSP200X.BS_336_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	770430.0	0.0	20-251	48.0	7.719974559661488	234.8263333463131	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0238---TSP200X.BS_336_R2	NS.2150.TSP0238---TSP200X.BS_336_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	766437.0	0.0	20-251	48.0	6.920464434780679	236.3388510732128	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0239---TSP200X.BS_337_R1	NS.2150.TSP0239---TSP200X.BS_337_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2806209.0	0.0	20-251	48.0	4.6341455105734	235.88343883153394	247	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0239---TSP200X.BS_337_R2	NS.2150.TSP0239---TSP200X.BS_337_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2784709.0	0.0	20-251	48.0	5.118300993213013	236.70484276813124	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0240---TSP200X.BS_338_R1	NS.2150.TSP0240---TSP200X.BS_338_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30794.0	0.0	20-251	49.0	14.561278171072287	237.53900110411118	247	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0240---TSP200X.BS_338_R2	NS.2150.TSP0240---TSP200X.BS_338_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30579.0	0.0	20-251	49.0	14.369338434873605	237.69779914320284	247	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0241---TSP200X.BS_339_R1	NS.2150.TSP0241---TSP200X.BS_339_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1323315.0	0.0	20-251	47.0	6.089857668053336	234.12905090624682	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0241---TSP200X.BS_339_R2	NS.2150.TSP0241---TSP200X.BS_339_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1315250.0	0.0	20-251	48.0	5.889070518912754	235.3139851739213	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0242---TSP200X.BS_340_R1	NS.2150.TSP0242---TSP200X.BS_340_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1195691.0	0.0	20-251	47.0	5.5827968931772505	233.29755597390965	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0242---TSP200X.BS_340_R2	NS.2150.TSP0242---TSP200X.BS_340_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1186190.0	0.0	20-251	47.0	6.090423962434349	234.08672050851888	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0243---TSP200X.BS_341_R1	NS.2150.TSP0243---TSP200X.BS_341_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	772586.0	0.0	20-251	49.0	7.296533978094348	233.99424918390963	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0243---TSP200X.BS_341_R2	NS.2150.TSP0243---TSP200X.BS_341_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	766523.0	0.0	20-251	49.0	7.391167649242098	234.97812981476093	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0244---TSP200X.BS_342_R1	NS.2150.TSP0244---TSP200X.BS_342_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1310617.0	0.0	20-251	48.0	5.870746373654546	233.98268906934672	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0244---TSP200X.BS_342_R2	NS.2150.TSP0244---TSP200X.BS_342_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1300988.0	0.0	20-251	48.0	6.0308012064677	235.04992590246798	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0245---TSP200X.BS_343_R1	NS.2150.TSP0245---TSP200X.BS_343_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2167733.0	0.0	20-251	49.0	5.05715961242943	234.0697659721008	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0245---TSP200X.BS_343_R2	NS.2150.TSP0245---TSP200X.BS_343_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2106675.0	0.0	20-251	49.0	10.778539559052245	232.26295275730712	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0246---TSP200X.BS_344_R1	NS.2150.TSP0246---TSP200X.BS_344_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	806634.0	0.0	20-251	48.0	5.852468405745356	234.5742951574072	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0246---TSP200X.BS_344_R2	NS.2150.TSP0246---TSP200X.BS_344_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	801685.0	0.0	20-251	48.0	5.733049763934712	235.08296650180557	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0247---TSP200X.BS_345_R1	NS.2150.TSP0247---TSP200X.BS_345_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1027788.0	0.0	20-251	47.0	6.411633527536807	233.00186127878513	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0247---TSP200X.BS_345_R2	NS.2150.TSP0247---TSP200X.BS_345_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1021224.0	0.0	20-251	48.0	6.1054185957243465	234.5461857535663	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0248---TSP200X.BS_346_R1	NS.2150.TSP0248---TSP200X.BS_346_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	219919.0	0.0	20-251	47.0	9.06515580736544	231.89738039914695	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0248---TSP200X.BS_346_R2	NS.2150.TSP0248---TSP200X.BS_346_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	218697.0	0.0	20-251	47.0	8.51269107486614	233.44999245531488	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0249---TSP200X.BS_347_R1	NS.2150.TSP0249---TSP200X.BS_347_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2931370.0	0.0	20-251	48.0	4.4251204939319715	234.34271688664344	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0249---TSP200X.BS_347_R2	NS.2150.TSP0249---TSP200X.BS_347_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2907553.0	0.0	20-251	48.0	4.916562222574903	235.1767517221526	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0250---TSP200X.BS_348_R1	NS.2150.TSP0250---TSP200X.BS_348_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1329873.0	0.0	20-251	49.0	6.06343613262319	233.98703560415169	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0250---TSP200X.BS_348_R2	NS.2150.TSP0250---TSP200X.BS_348_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1320574.0	0.0	20-251	49.0	6.082582271042743	235.11540511928905	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0251---TSP200X.BS_349_R1	NS.2150.TSP0251---TSP200X.BS_349_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1513262.0	0.0	20-251	48.0	5.484972199130091	234.19867874829342	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0251---TSP200X.BS_349_R2	NS.2150.TSP0251---TSP200X.BS_349_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1504736.0	0.0	20-251	48.0	5.184098738914999	235.28153443527634	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0252---TSP200X.BS_350_R1	NS.2150.TSP0252---TSP200X.BS_350_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	165793.0	0.0	20-251	49.0	10.588504942910738	233.7205370552436	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0252---TSP200X.BS_350_R2	NS.2150.TSP0252---TSP200X.BS_350_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	165097.0	0.0	20-251	49.0	9.421128185248671	235.15334621464956	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0253---TSP200X.BS_351_R1	NS.2150.TSP0253---TSP200X.BS_351_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1308021.0	0.0	20-251	48.0	6.135375502381078	233.7450522583353	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0253---TSP200X.BS_351_R2	NS.2150.TSP0253---TSP200X.BS_351_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1300175.0	0.0	20-251	48.0	5.861595554444594	235.03172880573769	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0254---TSP200X.BS_352_R1	NS.2150.TSP0254---TSP200X.BS_352_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1319220.0	0.0	20-251	48.0	6.520443898667394	233.3625816770516	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0254---TSP200X.BS_352_R2	NS.2150.TSP0254---TSP200X.BS_352_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1312239.0	0.0	20-251	48.0	5.815404053682294	235.14542777649498	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0255---TSP200X.BS_353_R1	NS.2150.TSP0255---TSP200X.BS_353_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2053153.0	0.0	20-251	49.0	5.225437449370554	234.19965779462126	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0255---TSP200X.BS_353_R2	NS.2150.TSP0255---TSP200X.BS_353_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2038432.0	0.0	20-251	49.0	5.2433013105176105	235.31150315536647	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0256---TSP200X.BS_354_R1	NS.2150.TSP0256---TSP200X.BS_354_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3177916.0	0.0	20-251	48.0	4.580145473794865	234.01841961839142	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0256---TSP200X.BS_354_R2	NS.2150.TSP0256---TSP200X.BS_354_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3156839.0	0.0	20-251	49.0	4.641768606648816	235.36059330235088	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0257---TSP200X.BS_355_R1	NS.2150.TSP0257---TSP200X.BS_355_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1928476.0	0.0	20-251	48.0	5.188936987132715	234.2502214183635	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0257---TSP200X.BS_355_R2	NS.2150.TSP0257---TSP200X.BS_355_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1914270.0	0.0	20-251	48.0	5.385721445819361	235.32928688220574	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0258---TSP200X.BS_356_R1	NS.2150.TSP0258---TSP200X.BS_356_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	986760.0	0.0	20-251	48.0	6.832056427094734	234.00041448781872	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0258---TSP200X.BS_356_R2	NS.2150.TSP0258---TSP200X.BS_356_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	981470.0	0.0	20-251	48.0	6.465098270960906	235.46481909788378	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0259---TSP200X.BS_357_R1	NS.2150.TSP0259---TSP200X.BS_357_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3373273.0	0.0	20-251	48.0	4.303944254441429	234.49695622026442	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0259---TSP200X.BS_357_R2	NS.2150.TSP0259---TSP200X.BS_357_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3348652.0	0.0	20-251	48.0	4.591667221476869	235.4571009468885	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0260---TSP200X.BS_358_R1	NS.2150.TSP0260---TSP200X.BS_358_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2918220.0	0.0	20-251	47.0	4.521998055946199	234.0855274790797	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0260---TSP200X.BS_358_R2	NS.2150.TSP0260---TSP200X.BS_358_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2900653.0	0.0	20-251	47.0	4.544356666855987	235.30592249400394	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0261---TSP200X.BS_359_R1	NS.2150.TSP0261---TSP200X.BS_359_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1410808.0	0.0	20-251	49.0	5.213749851149128	234.77300880063055	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0261---TSP200X.BS_359_R2	NS.2150.TSP0261---TSP200X.BS_359_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1402709.0	0.0	20-251	49.0	5.0533645966483425	235.36735060515045	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0262---TSP200X.BS_360_R1	NS.2150.TSP0262---TSP200X.BS_360_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2547190.0	0.0	20-251	48.0	4.9629324515999755	233.90487635394297	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0262---TSP200X.BS_360_R2	NS.2150.TSP0262---TSP200X.BS_360_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2534541.0	0.0	20-251	48.0	4.555409745238411	235.46933586791454	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0263---TSP200X.BS_361_R1	NS.2150.TSP0263---TSP200X.BS_361_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2285653.0	0.0	20-251	48.0	4.739333751259528	234.03237674310142	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0263---TSP200X.BS_361_R2	NS.2150.TSP0263---TSP200X.BS_361_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2269460.0	0.0	20-251	48.0	5.029657965281322	234.71511196496084	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0264---TSP200X.BS_362_R1	NS.2150.TSP0264---TSP200X.BS_362_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2950867.0	0.0	20-251	48.0	4.613601857820406	234.2918626966244	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0264---TSP200X.BS_362_R2	NS.2150.TSP0264---TSP200X.BS_362_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2931003.0	0.0	20-251	48.0	4.665390927438635	235.44762765510646	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0265---TSP200X.BS_363_R1	NS.2150.TSP0265---TSP200X.BS_363_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2386964.0	0.0	20-251	48.0	4.885978363798882	233.48303954311837	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0265---TSP200X.BS_363_R2	NS.2150.TSP0265---TSP200X.BS_363_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2372409.0	0.0	20-251	48.0	4.678118700375433	234.8397801559512	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0266---TSP200X.BS_364_R1	NS.2150.TSP0266---TSP200X.BS_364_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	156459.0	0.0	20-251	48.0	9.736736141736813	232.4181478853885	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0266---TSP200X.BS_364_R2	NS.2150.TSP0266---TSP200X.BS_364_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	155485.0	0.0	20-251	48.0	9.37389458790237	233.392957520018	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0267---TSP200X.BS_365_R1	NS.2150.TSP0267---TSP200X.BS_365_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2229963.0	0.0	20-251	48.0	5.212238561523195	233.34163526480035	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0267---TSP200X.BS_365_R2	NS.2150.TSP0267---TSP200X.BS_365_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2216083.0	0.0	20-251	48.0	5.032619995102075	234.81713139805683	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0268---TSP200X.BS_366_R1	NS.2150.TSP0268---TSP200X.BS_366_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2050651.0	0.0	20-251	48.0	5.145718383441151	233.47487017537358	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0268---TSP200X.BS_366_R2	NS.2150.TSP0268---TSP200X.BS_366_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2037387.0	0.0	20-251	48.0	5.066340258043658	234.67255312809988	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0269---TSP200X.BS_367_R1	NS.2150.TSP0269---TSP200X.BS_367_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1443863.0	0.0	20-251	48.0	5.5371596889732615	232.83127346569586	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0269---TSP200X.BS_367_R2	NS.2150.TSP0269---TSP200X.BS_367_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1434032.0	0.0	20-251	48.0	5.625397480669887	233.84834787508228	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0270---TSP200X.BS_368_R1	NS.2150.TSP0270---TSP200X.BS_368_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2122711.0	0.0	20-251	48.0	5.063111282602455	233.2193087047648	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0270---TSP200X.BS_368_R2	NS.2150.TSP0270---TSP200X.BS_368_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2108549.0	0.0	20-251	49.0	5.088211113453078	234.44058734229083	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0271---TSP200X.BS_369_R1	NS.2150.TSP0271---TSP200X.BS_369_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1877810.0	0.0	20-251	48.0	5.5635874799387315	233.92093449284008	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0271---TSP200X.BS_369_R2	NS.2150.TSP0271---TSP200X.BS_369_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1866872.0	0.0	20-251	49.0	5.216908282946019	235.19550831551388	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0272---TSP200X.BS_370_R1	NS.2150.TSP0272---TSP200X.BS_370_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2234297.0	0.0	20-251	48.0	4.896296890412192	233.71864259764928	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0272---TSP200X.BS_370_R2	NS.2150.TSP0272---TSP200X.BS_370_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2218301.0	0.0	20-251	48.0	5.125390309114687	234.68277208548344	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0273---TSP200X.BS_371_R1	NS.2150.TSP0273---TSP200X.BS_371_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2989362.0	0.0	20-251	49.0	4.898533038000876	233.57549905297518	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0273---TSP200X.BS_371_R2	NS.2150.TSP0273---TSP200X.BS_371_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2966059.0	0.0	20-251	49.0	5.159139967438214	234.68718086862063	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0274---TSP200X.BS_372_R1	NS.2150.TSP0274---TSP200X.BS_372_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2222166.0	0.0	20-251	48.0	5.073452377195223	234.0423735220501	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0274---TSP200X.BS_372_R2	NS.2150.TSP0274---TSP200X.BS_372_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2205747.0	0.0	20-251	48.0	5.299489104091965	235.22947373384164	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0275---TSP200X.BS_373_R1	NS.2150.TSP0275---TSP200X.BS_373_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1206728.0	0.0	20-251	48.0	5.979309338972826	234.09940848310472	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0275---TSP200X.BS_373_R2	NS.2150.TSP0275---TSP200X.BS_373_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1199640.0	0.0	20-251	48.0	5.86000800240072	235.24288036410923	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0276---TSP200X.BS_374_R1	NS.2150.TSP0276---TSP200X.BS_374_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2377007.0	0.0	20-251	48.0	4.988189454125509	234.19055770555156	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0276---TSP200X.BS_374_R2	NS.2150.TSP0276---TSP200X.BS_374_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2362916.0	0.0	20-251	48.0	4.934437651686954	235.42764914199236	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0277---TSP200X.BS_375_R1	NS.2150.TSP0277---TSP200X.BS_375_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	65701.0	0.0	20-251	49.0	10.527998051780035	233.07604146055616	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0277---TSP200X.BS_375_R2	NS.2150.TSP0277---TSP200X.BS_375_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	65250.0	0.0	20-251	49.0	10.531800766283524	234.37469731800766	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0278---TSP200X.BS_376_R1	NS.2150.TSP0278---TSP200X.BS_376_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	539797.0	0.0	20-251	47.0	7.147687000854025	231.64441076923362	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
